
1675317118579 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317119352 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317170146 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317170611 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317199613 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317199982 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317199984 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317200357 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317302718 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317303162 :: {'s': 'error', 'code': -8, 'message': 'Your token has expired. Please generate a token'}

1675317445246 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675317446245 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.4, 'chp': -0.04, 'lp': 17608.9, 'spread': 0.0, 'ask': 17608.9, 'bid': 17608.9, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675317420, 'o': 17610.1, 'h': 17610.65, 'l': 17606.5, 'c': 17608.9, 'v': 0, 'tf': '11:27'}}}]}
1675329297965 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329298187 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -13.55, 'chp': -0.08, 'lp': 17602.75, 'spread': 0.0, 'ask': 17602.75, 'bid': 17602.75, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17602.75, 'l': 17602.75, 'c': 17602.75, 'v': 0, 'tf': '14:45'}}}]}

1675329299982 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329300171 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -14.1, 'chp': -0.08, 'lp': 17602.2, 'spread': 0.0, 'ask': 17602.2, 'bid': 17602.2, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17603.3, 'l': 17602.2, 'c': 17602.2, 'v': 0, 'tf': '14:45'}}}]}

1675329301996 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329302254 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -14.1, 'chp': -0.08, 'lp': 17602.2, 'spread': 0.0, 'ask': 17602.2, 'bid': 17602.2, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17603.3, 'l': 17602.2, 'c': 17602.2, 'v': 0, 'tf': '14:45'}}}]}

1675329303999 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329304212 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -11.7, 'chp': -0.07, 'lp': 17604.6, 'spread': 0.0, 'ask': 17604.6, 'bid': 17604.6, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17604.6, 'l': 17602.2, 'c': 17604.6, 'v': 0, 'tf': '14:45'}}}]}

1675329306003 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329306230 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -10.95, 'chp': -0.06, 'lp': 17605.35, 'spread': 0.0, 'ask': 17605.35, 'bid': 17605.35, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17605.35, 'l': 17602.2, 'c': 17605.35, 'v': 0, 'tf': '14:45'}}}]}

1675329308004 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329308428 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -11.15, 'chp': -0.06, 'lp': 17605.15, 'spread': 0.0, 'ask': 17605.15, 'bid': 17605.15, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17605.35, 'l': 17602.2, 'c': 17605.15, 'v': 0, 'tf': '14:45'}}}]}

1675329309998 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329310206 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -11.45, 'chp': -0.06, 'lp': 17604.85, 'spread': 0.0, 'ask': 17604.85, 'bid': 17604.85, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17605.6, 'l': 17602.2, 'c': 17604.85, 'v': 0, 'tf': '14:45'}}}]}

1675329312004 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329312215 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -11.2, 'chp': -0.06, 'lp': 17605.1, 'spread': 0.0, 'ask': 17605.1, 'bid': 17605.1, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17605.6, 'l': 17602.2, 'c': 17605.1, 'v': 0, 'tf': '14:45'}}}]}

1675329314003 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329314324 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -10.7, 'chp': -0.06, 'lp': 17605.6, 'spread': 0.0, 'ask': 17605.6, 'bid': 17605.6, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17605.6, 'l': 17602.2, 'c': 17605.6, 'v': 0, 'tf': '14:45'}}}]}

1675329316003 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329316212 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -10.5, 'chp': -0.06, 'lp': 17605.8, 'spread': 0.0, 'ask': 17605.8, 'bid': 17605.8, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17605.8, 'l': 17602.2, 'c': 17605.8, 'v': 0, 'tf': '14:45'}}}]}

1675329318000 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329318210 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -8.8, 'chp': -0.05, 'lp': 17607.5, 'spread': 0.0, 'ask': 17607.5, 'bid': 17607.5, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17607.5, 'l': 17602.2, 'c': 17607.5, 'v': 0, 'tf': '14:45'}}}]}

1675329320014 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329320301 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -8.1, 'chp': -0.05, 'lp': 17608.2, 'spread': 0.0, 'ask': 17608.2, 'bid': 17608.2, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17608.2, 'l': 17602.2, 'c': 17608.2, 'v': 0, 'tf': '14:45'}}}]}

1675329322027 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329322252 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -6.9, 'chp': -0.04, 'lp': 17609.4, 'spread': 0.0, 'ask': 17609.4, 'bid': 17609.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17609.4, 'l': 17602.2, 'c': 17609.4, 'v': 0, 'tf': '14:45'}}}]}

1675329324040 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329324249 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -3.1, 'chp': -0.02, 'lp': 17613.2, 'spread': 0.0, 'ask': 17613.2, 'bid': 17613.2, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17613.2, 'l': 17602.2, 'c': 17613.2, 'v': 0, 'tf': '14:45'}}}]}

1675329326046 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329326512 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -3.15, 'chp': -0.02, 'lp': 17613.15, 'spread': 0.0, 'ask': 17613.15, 'bid': 17613.15, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.1, 'l': 17602.2, 'c': 17613.15, 'v': 0, 'tf': '14:45'}}}]}

1675329328046 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329328258 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -2.0, 'chp': -0.01, 'lp': 17614.3, 'spread': 0.0, 'ask': 17614.3, 'bid': 17614.3, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.3, 'l': 17602.2, 'c': 17614.3, 'v': 0, 'tf': '14:45'}}}]}

1675329330063 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329330301 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.25, 'chp': -0.02, 'lp': 17612.05, 'spread': 0.0, 'ask': 17612.05, 'bid': 17612.05, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17612.05, 'v': 0, 'tf': '14:45'}}}]}

1675329332065 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329334511 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -2.85, 'chp': -0.02, 'lp': 17613.45, 'spread': 0.0, 'ask': 17613.45, 'bid': 17613.45, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17613.45, 'v': 0, 'tf': '14:45'}}}]}

1675329334513 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329335060 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -3.45, 'chp': -0.02, 'lp': 17612.85, 'spread': 0.0, 'ask': 17612.85, 'bid': 17612.85, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17612.85, 'v': 0, 'tf': '14:45'}}}]}

1675329336074 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329336390 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -4.9, 'chp': -0.03, 'lp': 17611.4, 'spread': 0.0, 'ask': 17611.4, 'bid': 17611.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17611.4, 'v': 0, 'tf': '14:45'}}}]}

1675329338074 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329338339 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.15, 'chp': -0.03, 'lp': 17611.15, 'spread': 0.0, 'ask': 17611.15, 'bid': 17611.15, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17611.15, 'v': 0, 'tf': '14:45'}}}]}

1675329340090 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329340324 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.05, 'chp': -0.04, 'lp': 17609.25, 'spread': 0.0, 'ask': 17609.25, 'bid': 17609.25, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17609.25, 'v': 0, 'tf': '14:45'}}}]}

1675329342101 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329342324 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.25, 'chp': -0.04, 'lp': 17609.05, 'spread': 0.0, 'ask': 17609.05, 'bid': 17609.05, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17609.05, 'v': 0, 'tf': '14:45'}}}]}

1675329344131 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329344383 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.85, 'chp': -0.04, 'lp': 17608.45, 'spread': 0.0, 'ask': 17608.45, 'bid': 17608.45, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17608.45, 'v': 0, 'tf': '14:45'}}}]}

1675329346133 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329346362 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.3, 'chp': -0.04, 'lp': 17609.0, 'spread': 0.0, 'ask': 17609.0, 'bid': 17609.0, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17609.0, 'v': 0, 'tf': '14:45'}}}]}

1675329348159 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329348387 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -6.1, 'chp': -0.03, 'lp': 17610.2, 'spread': 0.0, 'ask': 17610.2, 'bid': 17610.2, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17610.2, 'v': 0, 'tf': '14:45'}}}]}

1675329350166 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329350449 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.55, 'chp': -0.04, 'lp': 17608.75, 'spread': 0.0, 'ask': 17608.75, 'bid': 17608.75, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17608.75, 'v': 0, 'tf': '14:45'}}}]}

1675329352175 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329353519 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -7.35, 'chp': -0.04, 'lp': 17608.95, 'spread': 0.0, 'ask': 17608.95, 'bid': 17608.95, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17608.95, 'v': 0, 'tf': '14:45'}}}]}

1675329354165 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329354504 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -6.9, 'chp': -0.04, 'lp': 17609.4, 'spread': 0.0, 'ask': 17609.4, 'bid': 17609.4, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17609.4, 'v': 0, 'tf': '14:45'}}}]}

1675329356166 :: quotes :: {'symbols': 'NSE:NIFTY50-INDEX'} :: 1675329356422 :: {'s': 'ok', 'd': [{'n': 'NSE:NIFTY50-INDEX', 's': 'ok', 'v': {'ch': -5.95, 'chp': -0.03, 'lp': 17610.35, 'spread': 0.0, 'ask': 17610.35, 'bid': 17610.35, 'open_price': 17517.1, 'high_price': 17653.9, 'low_price': 17445.95, 'prev_close_price': 17616.3, 'volume': 0, 'short_name': 'NIFTY50-INDEX', 'exchange': 'NSE', 'description': 'NSE:NIFTY50-INDEX', 'original_name': 'NSE:NIFTY50-INDEX', 'symbol': 'NSE:NIFTY50-INDEX', 'fyToken': '101000000026000', 'tt': 1675296000, 'cmd': {'t': 1675329300, 'o': 17602.75, 'h': 17614.6, 'l': 17602.2, 'c': 17610.35, 'v': 0, 'tf': '14:45'}}}]}

